transaction_id,sender_id,receiver_id,amount,timestamp
TXN_000457,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_46,71675.93,2026-05-31 10:00:00
TXN_000458,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_47,75808.94,2026-05-31 10:00:00
TXN_000459,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_48,33598.46,2026-05-31 10:00:00
TXN_000460,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_49,84723.72,2026-05-31 10:00:00
TXN_000461,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_50,63564.79,2026-05-31 10:00:00
TXN_000462,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_51,32944.42,2026-05-31 10:00:00
TXN_000463,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_52,34821.99,2026-05-31 10:00:00
TXN_000464,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_53,76943.95,2026-05-31 10:00:00
TXN_000465,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_54,61507.79,2026-05-31 10:00:00
TXN_000466,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_55,85280.91,2026-05-31 10:00:00
TXN_000467,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_56,80917.79,2026-05-31 10:00:00
TXN_000468,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_57,60691.69,2026-05-31 10:00:00
TXN_000469,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_58,52223.39,2026-05-31 10:00:00
TXN_000470,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_59,74531.28,2026-05-31 10:00:00
TXN_000471,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_60,88561.78,2026-05-31 10:00:00
TXN_000472,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_61,44930.8,2026-05-31 10:00:00
TXN_000473,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_62,58763.01,2026-05-31 10:00:00
TXN_000474,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_63,32691.02,2026-05-31 10:00:00
TXN_000475,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_64,27869.82,2026-05-31 10:00:00
TXN_000476,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_65,28976.35,2026-05-31 10:00:00
TXN_000477,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_66,49345.98,2026-05-31 10:00:00
TXN_000478,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_67,65136.73,2026-05-31 10:00:00
TXN_000479,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_68,81137.17,2026-05-31 10:00:00
TXN_000480,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_69,73756.14,2026-05-31 10:00:00
TXN_000481,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_70,87652.08,2026-05-31 10:00:00
TXN_000482,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_71,41583.28,2026-05-31 10:00:00
TXN_000483,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_72,80514.01,2026-05-31 10:00:00
TXN_000484,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_73,45850.14,2026-05-31 10:00:00
TXN_000485,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_74,49370.5,2026-05-31 10:00:00
TXN_000486,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_75,60325.5,2026-05-31 10:00:00
TXN_000487,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_76,89774.05,2026-05-31 10:00:00
TXN_000488,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_77,55185.85,2026-05-31 10:00:00
TXN_000489,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_78,28797.96,2026-05-31 10:00:00
TXN_000490,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_79,48809.85,2026-05-31 10:00:00
TXN_000491,money_muling_1200_SMURF_IN_2_1,money_muling_1200_EMP_1_13,20558.54,2026-05-21 10:00:00
TXN_000492,money_muling_1200_CUSTOMER_2_22,money_muling_1200_EMP_2_42,11135.95,2026-07-15 10:00:00
TXN_000493,money_muling_1200_EMP_2_68,money_muling_1200_CUSTOMER_1_23,11920.71,2026-06-11 10:00:00
TXN_000494,money_muling_1200_EMP_2_56,money_muling_1200_EMP_2_75,29947.06,2026-07-19 10:00:00
TXN_000495,money_muling_1200_EMP_1_68,money_muling_1200_EMP_2_5,16029.75,2026-05-12 10:00:00
TXN_000496,money_muling_1200_SMURF_OUT_1_0,money_muling_1200_CUSTOMER_2_99,378.38,2026-05-14 10:00:00
TXN_000497,money_muling_1200_SMURF_IN_1_11,money_muling_1200_CUSTOMER_1_27,6808.27,2026-05-27 10:00:00
TXN_000498,money_muling_1200_SMURF_OUT_3_0,money_muling_1200_SHELL_START_3,22330.11,2026-05-30 10:00:00
TXN_000499,money_muling_1200_CUSTOMER_1_67,money_muling_1200_CUSTOMER_2_57,19013.2,2026-07-04 10:00:00
TXN_000500,money_muling_1200_SMURF_OUT_1_7,money_muling_1200_CUSTOMER_2_24,17751.45,2026-06-27 10:00:00
TXN_000501,money_muling_1200_CUSTOMER_2_27,money_muling_1200_EMP_1_1,1235.88,2026-07-14 10:00:00
TXN_000502,money_muling_1200_EMP_1_17,money_muling_1200_EMP_1_10,1585.54,2026-05-20 10:00:00
TXN_000503,money_muling_1200_SMURF_IN_2_2,money_muling_1200_CUSTOMER_2_21,29443.42,2026-06-23 10:00:00
TXN_000504,money_muling_1200_EMP_2_22,money_muling_1200_CUSTOMER_1_45,20799.84,2026-05-19 10:00:00
TXN_000505,money_muling_1200_CUSTOMER_2_84,money_muling_1200_CUSTOMER_1_3,1583.21,2026-05-28 10:00:00
TXN_000506,money_muling_1200_EMP_1_42,money_muling_1200_EMP_1_8,3639.85,2026-05-22 10:00:00
TXN_000507,money_muling_1200_CUSTOMER_1_75,money_muling_1200_SMURF_OUT_2_0,15158.01,2026-05-27 10:00:00
TXN_000508,money_muling_1200_EMP_1_67,money_muling_1200_EMP_1_36,23529.6,2026-06-24 10:00:00
TXN_000509,money_muling_1200_CUSTOMER_2_21,money_muling_1200_CUSTOMER_1_85,5409.26,2026-06-23 10:00:00
TXN_000510,money_muling_1200_CUSTOMER_2_97,money_muling_1200_EMP_1_78,15012.12,2026-07-18 10:00:00
TXN_000511,money_muling_1200_SMURF_OUT_1_6,money_muling_1200_CUSTOMER_1_54,14468.72,2026-06-18 10:00:00
TXN_000512,money_muling_1200_SMURF_IN_1_2,money_muling_1200_CUSTOMER_2_24,23445.41,2026-07-11 10:00:00
TXN_000513,money_muling_1200_EMP_1_67,money_muling_1200_CUSTOMER_1_43,19398.53,2026-06-06 10:00:00
TXN_000514,money_muling_1200_EMP_1_37,money_muling_1200_EMP_2_10,18958.54,2026-07-07 10:00:00
TXN_000515,money_muling_1200_EMP_1_30,money_muling_1200_EMP_2_6,18143.61,2026-07-09 10:00:00
TXN_000516,money_muling_1200_EMP_2_56,money_muling_1200_EMP_1_61,12630.03,2026-06-23 10:00:00
TXN_000517,money_muling_1200_CUSTOMER_2_77,money_muling_1200_CUSTOMER_2_14,13512.38,2026-05-03 10:00:00
TXN_000518,money_muling_1200_CUSTOMER_1_8,money_muling_1200_SMURF_IN_3_6,23977.8,2026-07-21 10:00:00
TXN_000519,money_muling_1200_CYCLE_3_1,money_muling_1200_SMURF_IN_3_4,12203.79,2026-05-30 10:00:00
TXN_000520,money_muling_1200_EMP_1_19,money_muling_1200_CUSTOMER_2_63,8730.56,2026-05-04 10:00:00
TXN_000521,money_muling_1200_EMP_1_42,money_muling_1200_SMURF_IN_2_3,6206.36,2026-07-04 10:00:00
TXN_000522,money_muling_1200_CUSTOMER_2_9,money_muling_1200_CUSTOMER_2_62,17355.22,2026-07-21 10:00:00
TXN_000523,money_muling_1200_CUSTOMER_2_97,money_muling_1200_CUSTOMER_1_93,17876.45,2026-05-10 10:00:00
TXN_000524,money_muling_1200_CUSTOMER_2_0,money_muling_1200_EMP_2_2,10773.67,2026-05-26 10:00:00
TXN_000525,money_muling_1200_CUSTOMER_1_71,money_muling_1200_CUSTOMER_1_30,4973.73,2026-05-18 10:00:00
TXN_000526,money_muling_1200_CUSTOMER_2_47,money_muling_1200_CUSTOMER_2_46,29939.88,2026-07-05 10:00:00
TXN_000527,money_muling_1200_SMURF_IN_1_8,money_muling_1200_EMP_2_77,10983.63,2026-05-17 10:00:00
TXN_000528,money_muling_1200_CUSTOMER_1_44,money_muling_1200_CUSTOMER_2_89,10976.57,2026-07-15 10:00:00
TXN_000529,money_muling_1200_EMP_2_20,money_muling_1200_EMP_1_47,6749.35,2026-05-25 10:00:00
TXN_000530,money_muling_1200_CUSTOMER_2_38,money_muling_1200_SHELL_MID1_1,515.63,2026-07-22 10:00:00
TXN_000531,money_muling_1200_SHELL_MID2_3,money_muling_1200_CUSTOMER_1_27,28782.15,2026-06-07 10:00:00
TXN_000532,money_muling_1200_SMURF_IN_1_8,money_muling_1200_CUSTOMER_1_14,11503.35,2026-07-07 10:00:00
TXN_000533,money_muling_1200_CUSTOMER_1_3,money_muling_1200_CUSTOMER_1_4,18463.8,2026-06-28 10:00:00
TXN_000534,money_muling_1200_CUSTOMER_2_44,money_muling_1200_EMP_2_40,25081.85,2026-07-30 10:00:00
TXN_000535,money_muling_1200_CYCLE_3_1,money_muling_1200_CUSTOMER_2_59,22480.85,2026-05-14 10:00:00
TXN_000536,money_muling_1200_CUSTOMER_2_98,money_muling_1200_SMURF_IN_3_11,13518.36,2026-06-17 10:00:00
TXN_000537,money_muling_1200_CUSTOMER_2_60,money_muling_1200_EMP_1_20,18447.89,2026-05-15 10:00:00
TXN_000538,money_muling_1200_CYCLE_3_1,money_muling_1200_CUSTOMER_1_18,8429.13,2026-07-17 10:00:00
TXN_000539,money_muling_1200_EMP_1_12,money_muling_1200_EMP_1_7,24691.09,2026-05-15 10:00:00
TXN_000540,money_muling_1200_CUSTOMER_2_70,money_muling_1200_SMURF_OUT_3_3,1563.95,2026-05-13 10:00:00
TXN_000541,money_muling_1200_CUSTOMER_1_22,money_muling_1200_CUSTOMER_1_35,23235.24,2026-06-23 10:00:00
TXN_000542,money_muling_1200_SMURF_IN_3_6,money_muling_1200_EMP_2_35,22894.85,2026-05-10 10:00:00
TXN_000543,money_muling_1200_CUSTOMER_1_31,money_muling_1200_EMP_1_21,29258.04,2026-05-17 10:00:00
TXN_000544,money_muling_1200_EMP_1_55,money_muling_1200_CUSTOMER_2_61,7528.93,2026-07-18 10:00:00
TXN_000545,money_muling_1200_EMP_2_70,money_muling_1200_CUSTOMER_2_31,3347.48,2026-07-11 10:00:00
TXN_000546,money_muling_1200_EMP_1_7,money_muling_1200_SMURF_OUT_1_5,10436.86,2026-06-24 10:00:00
TXN_000547,money_muling_1200_CUSTOMER_1_0,money_muling_1200_EMP_1_21,7384.65,2026-05-06 10:00:00
TXN_000548,money_muling_1200_EMP_2_71,money_muling_1200_EMP_1_75,15368.22,2026-05-04 10:00:00
TXN_000549,money_muling_1200_EMP_2_68,money_muling_1200_SMURF_OUT_1_5,5658.6,2026-06-26 10:00:00
TXN_000550,money_muling_1200_CUSTOMER_1_39,money_muling_1200_CYCLE_2_3,29199.88,2026-07-22 10:00:00
TXN_000551,money_muling_1200_EMP_1_59,money_muling_1200_CUSTOMER_2_11,20767.66,2026-06-07 10:00:00
TXN_000552,money_muling_1200_EMP_2_45,money_muling_1200_CUSTOMER_2_71,29403.04,2026-05-15 10:00:00
TXN_000553,money_muling_1200_EMP_1_5,money_muling_1200_CUSTOMER_2_84,7060.85,2026-05-15 10:00:00
TXN_000554,money_muling_1200_EMP_1_42,money_muling_1200_CUSTOMER_1_45,11769.26,2026-06-16 10:00:00
TXN_000555,money_muling_1200_EMP_1_30,money_muling_1200_EMP_2_55,4364.86,2026-05-13 10:00:00
TXN_000556,money_muling_1200_SMURF_OUT_2_9,money_muling_1200_SMURF_IN_2_6,13657.43,2026-07-05 10:00:00
TXN_000557,money_muling_1200_SMURF_IN_2_5,money_muling_1200_CUSTOMER_1_19,16875.58,2026-07-27 10:00:00
TXN_000558,money_muling_1200_EMP_2_19,money_muling_1200_CUSTOMER_1_20,6881.02,2026-06-20 10:00:00
TXN_000559,money_muling_1200_CUSTOMER_1_71,money_muling_1200_SMURF_OUT_2_6,2771.7,2026-06-13 10:00:00
TXN_000560,money_muling_1200_EMP_1_55,money_muling_1200_SMURF_IN_2_7,8102.39,2026-07-17 10:00:00
TXN_000561,money_muling_1200_EMP_1_70,money_muling_1200_CUSTOMER_2_50,21877.8,2026-06-08 10:00:00
TXN_000562,money_muling_1200_EMP_1_37,money_muling_1200_CUSTOMER_1_24,15374.79,2026-07-02 10:00:00
TXN_000563,money_muling_1200_CUSTOMER_1_52,money_muling_1200_CUSTOMER_2_86,23272.93,2026-05-12 10:00:00
TXN_000564,money_muling_1200_EMP_1_51,money_muling_1200_EMP_2_71,25714.55,2026-06-01 10:00:00
TXN_000565,money_muling_1200_SMURF_OUT_1_8,money_muling_1200_CUSTOMER_1_90,8954.21,2026-07-09 10:00:00
TXN_000566,money_muling_1200_CUSTOMER_1_59,money_muling_1200_EMP_2_73,10603.13,2026-05-26 10:00:00
TXN_000567,money_muling_1200_EMP_1_69,money_muling_1200_EMP_1_16,23384.58,2026-06-11 10:00:00
TXN_000568,money_muling_1200_EMP_2_77,money_muling_1200_CUSTOMER_1_3,25778.93,2026-05-02 10:00:00
TXN_000569,money_muling_1200_CUSTOMER_1_55,money_muling_1200_CUSTOMER_1_61,23625.77,2026-07-21 10:00:00
TXN_000570,money_muling_1200_SMURF_IN_2_10,money_muling_1200_CUSTOMER_2_22,19944.07,2026-05-31 10:00:00
TXN_000571,money_muling_1200_EMP_2_77,money_muling_1200_SMURF_IN_1_10,749.87,2026-06-09 10:00:00
TXN_000572,money_muling_1200_CUSTOMER_2_70,money_muling_1200_CUSTOMER_2_37,14053.19,2026-07-21 10:00:00
TXN_000573,money_muling_1200_EMP_2_32,money_muling_1200_EMP_2_74,3787.49,2026-06-21 10:00:00
TXN_000574,money_muling_1200_EMP_2_66,money_muling_1200_EMP_1_71,8995.74,2026-07-19 10:00:00
TXN_000575,money_muling_1200_EMP_2_30,money_muling_1200_CUSTOMER_1_54,14029.63,2026-07-02 10:00:00
TXN_000576,money_muling_1200_SHELL_MID2_3,money_muling_1200_CUSTOMER_2_6,2803.16,2026-07-08 10:00:00
TXN_000577,money_muling_1200_CUSTOMER_2_14,money_muling_1200_CUSTOMER_1_58,1689.37,2026-06-15 10:00:00
TXN_000578,money_muling_1200_CUSTOMER_1_21,money_muling_1200_PAYROLL_2,23174.89,2026-05-25 10:00:00
TXN_000579,money_muling_1200_CUSTOMER_2_49,money_muling_1200_CUSTOMER_2_68,21647.58,2026-05-16 10:00:00
TXN_000580,money_muling_1200_CUSTOMER_2_7,money_muling_1200_CUSTOMER_2_41,11876.65,2026-05-26 10:00:00
TXN_000581,money_muling_1200_SHELL_MID1_3,money_muling_1200_CUSTOMER_2_44,23093.55,2026-07-29 10:00:00
TXN_000582,money_muling_1200_EMP_1_24,money_muling_1200_CUSTOMER_1_20,10135.31,2026-05-17 10:00:00
TXN_000583,money_muling_1200_SHELL_MID2_1,money_muling_1200_CYCLE_1_0,24973.32,2026-07-07 10:00:00
TXN_000584,money_muling_1200_EMP_1_32,money_muling_1200_CUSTOMER_1_65,21526.08,2026-06-23 10:00:00
TXN_000585,money_muling_1200_CUSTOMER_2_67,money_muling_1200_MERCHANT_1,21448.55,2026-05-10 10:00:00
TXN_000586,money_muling_1200_CUSTOMER_2_4,money_muling_1200_CUSTOMER_1_51,4310.02,2026-07-12 10:00:00
TXN_000587,money_muling_1200_CUSTOMER_2_76,money_muling_1200_SMURF_IN_3_3,1678.51,2026-06-30 10:00:00
TXN_000588,money_muling_1200_EMP_2_49,money_muling_1200_CUSTOMER_2_83,24564.49,2026-06-14 10:00:00
TXN_000589,money_muling_1200_EMP_2_59,money_muling_1200_EMP_2_9,15183.25,2026-07-10 10:00:00
TXN_000590,money_muling_1200_SMURF_IN_2_8,money_muling_1200_EMP_2_68,17903.12,2026-06-28 10:00:00
TXN_000591,money_muling_1200_CUSTOMER_2_72,money_muling_1200_MERCHANT_1,10169.63,2026-05-03 10:00:00
TXN_000592,money_muling_1200_CUSTOMER_2_12,money_muling_1200_EMP_1_25,6726.29,2026-06-07 10:00:00
TXN_000593,money_muling_1200_CUSTOMER_1_46,money_muling_1200_CUSTOMER_2_96,23439.79,2026-07-08 10:00:00
TXN_000594,money_muling_1200_EMP_1_58,money_muling_1200_CUSTOMER_1_62,15675.51,2026-06-16 10:00:00
TXN_000595,money_muling_1200_EMP_2_31,money_muling_1200_SMURF_OUT_3_9,15091.32,2026-07-27 10:00:00
TXN_000596,money_muling_1200_CUSTOMER_2_79,money_muling_1200_CUSTOMER_1_1,17331.86,2026-07-25 10:00:00
TXN_000597,money_muling_1200_EMP_2_61,money_muling_1200_CUSTOMER_2_70,23384.06,2026-07-02 10:00:00
TXN_000598,money_muling_1200_EMP_1_26,money_muling_1200_CUSTOMER_1_77,26061.45,2026-05-24 10:00:00
TXN_000599,money_muling_1200_SMURF_OUT_1_11,money_muling_1200_CUSTOMER_1_3,13061.87,2026-05-16 10:00:00
TXN_000600,money_muling_1200_CUSTOMER_1_8,money_muling_1200_CUSTOMER_2_27,2490.23,2026-06-26 10:00:00
TXN_000601,money_muling_1200_CUSTOMER_1_43,money_muling_1200_CUSTOMER_2_63,16935.05,2026-06-04 10:00:00
TXN_000602,money_muling_1200_CUSTOMER_1_33,money_muling_1200_SMURF_OUT_2_11,20636.18,2026-06-22 10:00:00
TXN_000603,money_muling_1200_CUSTOMER_2_20,money_muling_1200_CUSTOMER_2_91,27186.12,2026-05-13 10:00:00
TXN_000604,money_muling_1200_CUSTOMER_1_14,money_muling_1200_EMP_1_14,4743.09,2026-05-26 10:00:00
TXN_000605,money_muling_1200_EMP_1_72,money_muling_1200_EMP_2_61,2360.11,2026-07-22 10:00:00
TXN_000606,money_muling_1200_EMP_1_35,money_muling_1200_CUSTOMER_2_54,14929.65,2026-07-12 10:00:00
TXN_000607,money_muling_1200_SMURF_IN_3_2,money_muling_1200_SMURF_IN_3_4,1372.72,2026-06-27 10:00:00
TXN_000608,money_muling_1200_EMP_2_7,money_muling_1200_CUSTOMER_1_32,14862.57,2026-07-25 10:00:00
TXN_000609,money_muling_1200_SMURF_IN_3_4,money_muling_1200_EMP_2_69,28116.07,2026-07-09 10:00:00
TXN_000610,money_muling_1200_CUSTOMER_2_14,money_muling_1200_CUSTOMER_1_37,8477.53,2026-06-15 10:00:00
TXN_000611,money_muling_1200_CUSTOMER_2_30,money_muling_1200_CUSTOMER_1_43,26727.16,2026-05-25 10:00:00
TXN_000612,money_muling_1200_EMP_1_58,money_muling_1200_EMP_2_3,12035.01,2026-05-08 10:00:00
TXN_000613,money_muling_1200_CUSTOMER_2_52,money_muling_1200_EMP_2_50,21865.45,2026-05-26 10:00:00
TXN_000614,money_muling_1200_SMURF_IN_2_10,money_muling_1200_CUSTOMER_2_93,365.65,2026-06-29 10:00:00
TXN_000615,money_muling_1200_CUSTOMER_1_84,money_muling_1200_EMP_2_33,29441.71,2026-06-06 10:00:00
TXN_000616,money_muling_1200_EMP_2_35,money_muling_1200_CUSTOMER_1_52,24964.08,2026-07-09 10:00:00
TXN_000617,money_muling_1200_CUSTOMER_1_79,money_muling_1200_SMURF_IN_2_3,649.15,2026-07-06 10:00:00
TXN_000618,money_muling_1200_CUSTOMER_1_81,money_muling_1200_EMP_2_13,10749.42,2026-06-23 10:00:00
TXN_000619,money_muling_1200_PAYROLL_2,money_muling_1200_SMURF_IN_1_10,28789.72,2026-05-21 10:00:00
TXN_000620,money_muling_1200_SMURF_OUT_3_6,money_muling_1200_EMP_1_67,15559.4,2026-07-07 10:00:00
TXN_000621,money_muling_1200_EMP_1_58,money_muling_1200_EMP_1_12,12068.71,2026-07-17 10:00:00
TXN_000622,money_muling_1200_EMP_2_42,money_muling_1200_CUSTOMER_2_76,28105.01,2026-07-26 10:00:00
TXN_000623,money_muling_1200_CUSTOMER_1_55,money_muling_1200_EMP_2_66,284.6,2026-05-17 10:00:00
TXN_000624,money_muling_1200_EMP_2_79,money_muling_1200_CUSTOMER_1_87,28922.17,2026-05-08 10:00:00
TXN_000625,money_muling_1200_CUSTOMER_1_62,money_muling_1200_CUSTOMER_1_99,18635.83,2026-06-10 10:00:00
TXN_000626,money_muling_1200_CUSTOMER_2_89,money_muling_1200_SMURF_IN_1_11,8016.09,2026-07-27 10:00:00
TXN_000627,money_muling_1200_EMP_1_78,money_muling_1200_CUSTOMER_2_31,10079.14,2026-06-29 10:00:00
TXN_000628,money_muling_1200_EMP_1_13,money_muling_1200_CUSTOMER_2_41,14196.92,2026-05-23 10:00:00
TXN_000629,money_muling_1200_CUSTOMER_2_0,money_muling_1200_EMP_1_6,2962.74,2026-05-08 10:00:00
TXN_000630,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_1_76,22811.49,2026-07-11 10:00:00
TXN_000631,money_muling_1200_CUSTOMER_2_49,money_muling_1200_CUSTOMER_2_21,24841.63,2026-07-12 10:00:00
TXN_000632,money_muling_1200_CUSTOMER_2_82,money_muling_1200_EMP_2_3,22991.68,2026-06-22 10:00:00
TXN_000633,money_muling_1200_CUSTOMER_2_63,money_muling_1200_CUSTOMER_2_28,19741.24,2026-07-01 10:00:00
TXN_000634,money_muling_1200_CUSTOMER_2_36,money_muling_1200_SMURF_OUT_3_1,8438.71,2026-05-31 10:00:00
TXN_000635,money_muling_1200_SMURF_AGG_1,money_muling_1200_SMURF_OUT_3_9,17530.19,2026-07-14 10:00:00
TXN_000636,money_muling_1200_EMP_1_30,money_muling_1200_CUSTOMER_1_14,5847.53,2026-06-23 10:00:00
TXN_000637,money_muling_1200_EMP_2_13,money_muling_1200_EMP_2_47,24154.43,2026-05-06 10:00:00
TXN_000638,money_muling_1200_CUSTOMER_1_28,money_muling_1200_CUSTOMER_2_90,10075.72,2026-06-05 10:00:00
TXN_000639,money_muling_1200_EMP_1_25,money_muling_1200_SMURF_OUT_2_9,22607.65,2026-06-17 10:00:00
TXN_000640,money_muling_1200_EMP_2_15,money_muling_1200_CUSTOMER_2_0,18481.74,2026-05-09 10:00:00
TXN_000641,money_muling_1200_CUSTOMER_2_75,money_muling_1200_EMP_1_12,29178.88,2026-07-27 10:00:00
TXN_000642,money_muling_1200_CUSTOMER_1_58,money_muling_1200_SHELL_END_2,18703.58,2026-07-30 10:00:00
TXN_000643,money_muling_1200_CUSTOMER_2_81,money_muling_1200_CUSTOMER_1_18,8217.87,2026-06-19 10:00:00
TXN_000644,money_muling_1200_CUSTOMER_2_7,money_muling_1200_EMP_1_49,29462.25,2026-06-01 10:00:00
TXN_000645,money_muling_1200_SHELL_START_1,money_muling_1200_EMP_1_5,21570.16,2026-06-09 10:00:00
TXN_000646,money_muling_1200_CUSTOMER_1_13,money_muling_1200_EMP_2_21,6889.49,2026-06-02 10:00:00
TXN_000647,money_muling_1200_EMP_1_22,money_muling_1200_EMP_1_55,13651.05,2026-07-01 10:00:00
TXN_000648,money_muling_1200_CYCLE_1_1,money_muling_1200_SMURF_OUT_3_3,22523.22,2026-05-07 10:00:00
TXN_000649,money_muling_1200_CUSTOMER_2_3,money_muling_1200_EMP_1_53,5612.43,2026-06-22 10:00:00
TXN_000650,money_muling_1200_EMP_2_78,money_muling_1200_CUSTOMER_2_80,3614.6,2026-07-01 10:00:00
TXN_000651,money_muling_1200_EMP_1_79,money_muling_1200_EMP_1_62,3027.08,2026-07-19 10:00:00
TXN_000652,money_muling_1200_EMP_2_17,money_muling_1200_CUSTOMER_1_85,27574.62,2026-06-23 10:00:00
TXN_000653,money_muling_1200_CUSTOMER_2_33,money_muling_1200_EMP_1_27,4998.62,2026-05-02 10:00:00
TXN_000654,money_muling_1200_CUSTOMER_1_63,money_muling_1200_CUSTOMER_2_74,9956.72,2026-06-21 10:00:00
TXN_000655,money_muling_1200_EMP_2_70,money_muling_1200_CUSTOMER_2_43,12314.92,2026-06-01 10:00:00
TXN_000656,money_muling_1200_EMP_1_28,money_muling_1200_CUSTOMER_1_68,7503.8,2026-07-29 10:00:00
TXN_000657,money_muling_1200_SMURF_OUT_2_4,money_muling_1200_CUSTOMER_2_52,2965.42,2026-07-29 10:00:00
TXN_000658,money_muling_1200_EMP_1_65,money_muling_1200_CUSTOMER_2_15,8307.44,2026-05-24 10:00:00
TXN_000659,money_muling_1200_CUSTOMER_2_80,money_muling_1200_SMURF_IN_3_7,16022.16,2026-06-08 10:00:00
TXN_000660,money_muling_1200_CUSTOMER_1_31,money_muling_1200_EMP_1_41,23870.06,2026-06-09 10:00:00
TXN_000661,money_muling_1200_CUSTOMER_2_57,money_muling_1200_CUSTOMER_1_28,28579.95,2026-05-15 10:00:00
TXN_000662,money_muling_1200_EMP_1_66,money_muling_1200_EMP_2_75,5456.81,2026-06-17 10:00:00
TXN_000663,money_muling_1200_CUSTOMER_1_12,money_muling_1200_CUSTOMER_2_33,8024.1,2026-07-18 10:00:00
TXN_000664,money_muling_1200_EMP_1_56,money_muling_1200_EMP_2_17,25895.08,2026-07-25 10:00:00
TXN_000665,money_muling_1200_EMP_2_9,money_muling_1200_EMP_2_26,12248.43,2026-05-15 10:00:00
TXN_000666,money_muling_1200_SHELL_END_3,money_muling_1200_CUSTOMER_2_27,27791.18,2026-05-31 10:00:00
TXN_000667,money_muling_1200_EMP_1_78,money_muling_1200_EMP_2_76,25214.69,2026-07-20 10:00:00
TXN_000668,money_muling_1200_CUSTOMER_1_23,money_muling_1200_CUSTOMER_2_26,1259.63,2026-07-03 10:00:00
TXN_000669,money_muling_1200_EMP_2_38,money_muling_1200_EMP_1_56,16973.34,2026-06-08 10:00:00
TXN_000670,money_muling_1200_CUSTOMER_2_69,money_muling_1200_CUSTOMER_1_44,2558.51,2026-05-25 10:00:00
TXN_000671,money_muling_1200_EMP_2_29,money_muling_1200_CUSTOMER_2_20,3780.61,2026-07-13 10:00:00
TXN_000672,money_muling_1200_CUSTOMER_1_63,money_muling_1200_EMP_1_49,573.3,2026-06-10 10:00:00
TXN_000673,money_muling_1200_CUSTOMER_1_5,money_muling_1200_SHELL_END_3,10483.1,2026-07-05 10:00:00
TXN_000674,money_muling_1200_CUSTOMER_2_20,money_muling_1200_CUSTOMER_2_30,17987.82,2026-07-29 10:00:00
TXN_000675,money_muling_1200_CUSTOMER_1_23,money_muling_1200_CUSTOMER_1_46,1607.36,2026-07-16 10:00:00
TXN_000676,money_muling_1200_EMP_2_16,money_muling_1200_EMP_1_0,19631.69,2026-07-07 10:00:00
TXN_000677,money_muling_1200_EMP_2_70,money_muling_1200_CUSTOMER_1_65,13126.74,2026-05-09 10:00:00
TXN_000678,money_muling_1200_CUSTOMER_1_79,money_muling_1200_CYCLE_3_0,14026.97,2026-05-26 10:00:00
TXN_000679,money_muling_1200_EMP_2_7,money_muling_1200_EMP_2_40,29841.74,2026-06-17 10:00:00
TXN_000680,money_muling_1200_EMP_1_51,money_muling_1200_CUSTOMER_2_20,22837.13,2026-06-08 10:00:00
TXN_000681,money_muling_1200_CUSTOMER_1_68,money_muling_1200_CUSTOMER_1_26,10617.1,2026-06-22 10:00:00
TXN_000682,money_muling_1200_SMURF_OUT_1_2,money_muling_1200_SMURF_OUT_2_2,4563.89,2026-07-19 10:00:00
TXN_000683,money_muling_1200_CUSTOMER_2_31,money_muling_1200_EMP_2_50,25752.5,2026-06-04 10:00:00
